Cruci_NW_Brin_undilC_c447	PQ646885	2809914	Tolivirales sp.	99.888	2670	0.0	4915
Cruci_NW_Brin_undilC_c447	PQ646885	2809914	Tolivirales sp.	99.891	921	0.0	1696
Cruci_NW_Brin_undilC_c447	KX259445	340016	uncultured virus	99.740	1921	0.0	3520
Cruci_NW_Brin_undilC_c447	KX259445	340016	uncultured virus	99.870	1543	0.0	2839
Cruci_NW_Brin_undilC_c447	MZ556195	2863976	Red panda feces-associated circular DNA virus 22	97.536	1826	0.0	3116
Cruci_NW_Brin_undilC_c447	MZ556195	2863976	Red panda feces-associated circular DNA virus 22	97.837	1572	0.0	2715
Cruci_NW_Brin_undilC_c447	PP473142	3134344	Dumus virus 4	85.018	1375	0.0	1365
Cruci_NW_Brin_undilC_c447	PP473142	3134344	Dumus virus 4	78.967	1607	0.0	1059
Cruci_NW_Brin_undilC_c447	KX259437	340016	uncultured virus	80.838	1456	0.0	1110
Cruci_NW_Brin_undilC_c447	KX259437	340016	uncultured virus	82.396	1102	0.0	944
Cruci_NW_Brin_undilC_c447	KX259437	340016	uncultured virus	87.097	93	1.10e-15	102
Cruci_NW_Brin_undilC_c447	MT138075	2748378	Cressdnaviricota sp.	88.797	241	6.08e-73	292
