Cruci_CruV_254	MT206001	1954248	Circoviridae sp.	99.971	3425	0.0	6320
Cruci_CruV_254	MT478518	2569971	Crucivirus sp.	89.400	1349	0.0	1681
Cruci_CruV_254	MT478518	2569971	Crucivirus sp.	81.734	1188	0.0	970
Cruci_CruV_254	MT203130	1954248	Circoviridae sp.	91.923	1040	0.0	1456
Cruci_CruV_254	MT203130	1954248	Circoviridae sp.	81.334	1259	0.0	1002
Cruci_CruV_254	MT203130	1954248	Circoviridae sp.	87.013	308	1.27e-84	331
Cruci_CruV_254	MT478521	2569971	Crucivirus sp.	79.805	307	4.84e-44	196
Cruci_CruV_254	MT203342	1954248	Circoviridae sp.	79.392	296	6.26e-43	193
Cruci_CruV_254	MT263533	2761236	Crucivirus-184	94.000	50	6.58e-08	76.8
Cruci_CruV_254	MT263533	2761236	Crucivirus-184	70.330	364	0.007	60.2
