Cruci_CruV_124	MT263552	2761221	Crucivirus-124	100.000	3012	0.0	5563
Cruci_CruV_124	OR915619	3112675	Malazfec virus 9	74.651	430	4.28e-39	180
Cruci_CruV_124	MT204029	2715094	Smacoviridae sp.	73.057	386	3.40e-20	117
Cruci_CruV_124	OZ174001	12993	Cassiopea xamachana	85.366	82	4.47e-09	80.5
Cruci_CruV_124	OZ211042	2759737	Pteroeides griseum	84.146	82	1.61e-08	78.7
Cruci_CruV_124	OX327755	933932	Silurus aristotelis	83.333	90	1.61e-08	78.7
Cruci_CruV_124	OZ194479	60953	Placobdella costata	82.716	81	2.69e-06	71.3
Cruci_CruV_124	OZ023334	446425	Brachyptera risi	83.133	83	2.69e-06	71.3
Cruci_CruV_124	OY720458	247297	Harpalus rubripes	82.143	84	9.67e-06	69.4
Cruci_CruV_124	OY720454	247297	Harpalus rubripes	82.353	85	9.67e-06	69.4
Cruci_CruV_124	OZ211004	1564611	Felimare picta	81.707	82	3.48e-05	67.6
Cruci_CruV_124	OZ073256	28835	Cepaea nemoralis	82.143	84	3.48e-05	67.6
Cruci_CruV_124	OZ073256	28835	Cepaea nemoralis	81.111	90	4.50e-04	63.9
Cruci_CruV_124	OZ038443	320139	Daptonema setosum	82.143	84	3.48e-05	67.6
Cruci_CruV_124	OZ038443	320139	Daptonema setosum	80.723	83	0.002	62.1
Cruci_CruV_124	OX327764	933932	Silurus aristotelis	82.353	85	3.48e-05	67.6
Cruci_CruV_124	OX327764	933932	Silurus aristotelis	80.899	89	4.50e-04	63.9
Cruci_CruV_124	OR915594	3112648	Comazfec virus 1	70.263	380	1.25e-04	65.8
Cruci_CruV_124	OY992501	1594341	Scoparia ambigualis	81.176	85	1.25e-04	65.8
Cruci_CruV_124	OY723421	80831	Tridacna derasa	81.707	82	1.25e-04	65.8
Cruci_CruV_124	OX632358	495356	Ophion costatus	80.899	89	1.25e-04	65.8
Cruci_CruV_124	OZ253769	869980	Nemesignis banyulensis	82.278	79	4.50e-04	63.9
Cruci_CruV_124	OZ253773	869980	Nemesignis banyulensis	81.928	83	4.50e-04	63.9
Cruci_CruV_124	OZ253328	27908	Siboglinum fiordicum	80.723	83	4.50e-04	63.9
Cruci_CruV_124	OZ076368	71183	Anaecypris hispanica	80.952	84	4.50e-04	63.9
Cruci_CruV_124	OZ076362	71183	Anaecypris hispanica	81.707	82	4.50e-04	63.9
Cruci_CruV_124	OZ038447	320139	Daptonema setosum	81.707	82	4.50e-04	63.9
Cruci_CruV_124	OZ038447	320139	Daptonema setosum	80.488	82	0.002	62.1
Cruci_CruV_124	OZ038448	320139	Daptonema setosum	80.723	83	4.50e-04	63.9
Cruci_CruV_124	OZ038448	320139	Daptonema setosum	81.481	81	0.006	60.2
Cruci_CruV_124	OZ038444	320139	Daptonema setosum	79.000	100	4.50e-04	63.9
Cruci_CruV_124	OZ038446	320139	Daptonema setosum	79.381	97	0.002	62.1
Cruci_CruV_124	OZ038445	320139	Daptonema setosum	81.395	86	0.002	62.1
Cruci_CruV_124	OZ038445	320139	Daptonema setosum	80.233	86	0.006	60.2
Cruci_CruV_124	OZ038445	320139	Daptonema setosum	80.460	87	0.006	60.2
Cruci_CruV_124	OZ038315	283776	Osedax frankpressi	81.481	81	0.002	62.1
Cruci_CruV_124	OZ038314	283776	Osedax frankpressi	81.395	86	0.002	62.1
Cruci_CruV_124	OZ038314	283776	Osedax frankpressi	80.723	83	0.006	60.2
Cruci_CruV_124	OZ023320	65147	Ophion obscuratus	81.707	82	0.002	62.1
Cruci_CruV_124	OZ253325	27908	Siboglinum fiordicum	79.775	89	0.006	60.2
Cruci_CruV_124	OZ218090	53613	Lamellibrachia barhami	80.233	86	0.006	60.2
Cruci_CruV_124	OZ076329	71183	Anaecypris hispanica	80.769	78	0.006	60.2
Cruci_CruV_124	OX419177	987451	Thalpophila matura	94.872	39	0.006	60.2
Cruci_CruV_124	OX030970	60958	Piscicola geometra	80.723	83	0.006	60.2
Cruci_CruV_124	OX030970	60958	Piscicola geometra	80.233	86	0.006	60.2
