Cruci_CruV_281	MT263590	2761260	Crucivirus-281	100.000	3508	0.0	6479
Cruci_CruV_281	MT263590	2761260	Crucivirus-281	100.000	65	3.07e-21	121
Cruci_CruV_281	MT263590	2761260	Crucivirus-281	100.000	65	3.07e-21	121
Cruci_CruV_281	MT263591	2761261	Crucivirus-282	99.810	2636	0.0	4839
Cruci_CruV_281	MT263591	2761261	Crucivirus-282	99.542	873	0.0	1591
Cruci_CruV_281	MT263591	2761261	Crucivirus-282	100.000	65	3.07e-21	121
Cruci_CruV_281	MT263591	2761261	Crucivirus-282	100.000	65	3.07e-21	121
Cruci_CruV_281	MT263588	2761258	Crucivirus-277	99.431	2635	0.0	4774
Cruci_CruV_281	MT263588	2761258	Crucivirus-277	99.542	873	0.0	1591
Cruci_CruV_281	MT263588	2761258	Crucivirus-277	100.000	65	3.07e-21	121
Cruci_CruV_281	MT263588	2761258	Crucivirus-277	100.000	59	6.65e-18	110
Cruci_CruV_281	MT263592	2761262	Crucivirus-291	97.306	2673	0.0	4495
Cruci_CruV_281	MT263592	2761262	Crucivirus-291	99.656	873	0.0	1596
Cruci_CruV_281	MT263592	2761262	Crucivirus-291	96.575	146	2.26e-57	241
Cruci_CruV_281	MT263615	2761285	Crucivirus-364	99.908	2182	0.0	4017
Cruci_CruV_281	MT263615	2761285	Crucivirus-364	99.496	993	0.0	1807
Cruci_CruV_281	MT263615	2761285	Crucivirus-364	99.405	336	1.49e-168	610
Cruci_CruV_281	MT263615	2761285	Crucivirus-364	100.000	136	1.04e-60	252
Cruci_CruV_281	MT263615	2761285	Crucivirus-364	96.575	146	2.26e-57	241
Cruci_CruV_281	MT263615	2761285	Crucivirus-364	100.000	111	8.24e-47	206
Cruci_CruV_281	MT263615	2761285	Crucivirus-364	100.000	65	3.07e-21	121
Cruci_CruV_281	MT263615	2761285	Crucivirus-364	100.000	40	2.42e-07	75.0
Cruci_CruV_281	MT263585	2761255	Crucivirus-272	99.862	2179	0.0	4006
Cruci_CruV_281	MT263585	2761255	Crucivirus-272	99.542	873	0.0	1591
Cruci_CruV_281	MT263585	2761255	Crucivirus-272	99.700	333	1.49e-168	610
Cruci_CruV_281	MT263585	2761255	Crucivirus-272	92.632	95	1.10e-25	135
