Cruci_CruV_364	MT263615	2761285	Crucivirus-364	100.000	3876	0.0	7158
Cruci_CruV_364	MT263615	2761285	Crucivirus-364	100.000	182	3.10e-86	337
Cruci_CruV_364	MT263615	2761285	Crucivirus-364	100.000	182	3.10e-86	337
Cruci_CruV_364	MT263615	2761285	Crucivirus-364	96.575	146	2.50e-57	241
Cruci_CruV_364	MT263615	2761285	Crucivirus-364	96.575	146	2.50e-57	241
Cruci_CruV_364	MT263615	2761285	Crucivirus-364	100.000	111	9.11e-47	206
Cruci_CruV_364	MT263615	2761285	Crucivirus-364	100.000	111	9.11e-47	206
Cruci_CruV_364	MT263615	2761285	Crucivirus-364	100.000	40	2.68e-07	75.0
Cruci_CruV_364	MT263615	2761285	Crucivirus-364	100.000	40	2.68e-07	75.0
Cruci_CruV_364	MT263591	2761261	Crucivirus-282	99.908	2182	0.0	4019
Cruci_CruV_364	MT263591	2761261	Crucivirus-282	99.669	1209	0.0	2211
Cruci_CruV_364	MT263591	2761261	Crucivirus-282	100.000	136	1.15e-60	252
Cruci_CruV_364	MT263591	2761261	Crucivirus-282	96.575	146	2.50e-57	241
Cruci_CruV_364	MT263591	2761261	Crucivirus-282	100.000	120	9.05e-52	222
Cruci_CruV_364	MT263591	2761261	Crucivirus-282	100.000	111	9.11e-47	206
Cruci_CruV_364	MT263591	2761261	Crucivirus-282	100.000	65	3.40e-21	121
Cruci_CruV_364	MT263591	2761261	Crucivirus-282	100.000	40	2.68e-07	75.0
Cruci_CruV_364	MT263590	2761260	Crucivirus-281	99.908	2182	0.0	4017
Cruci_CruV_364	MT263590	2761260	Crucivirus-281	99.496	993	0.0	1807
Cruci_CruV_364	MT263590	2761260	Crucivirus-281	99.405	336	1.65e-168	610
Cruci_CruV_364	MT263590	2761260	Crucivirus-281	100.000	136	1.15e-60	252
Cruci_CruV_364	MT263590	2761260	Crucivirus-281	96.575	146	2.50e-57	241
Cruci_CruV_364	MT263590	2761260	Crucivirus-281	100.000	111	9.11e-47	206
Cruci_CruV_364	MT263590	2761260	Crucivirus-281	100.000	65	3.40e-21	121
Cruci_CruV_364	MT263590	2761260	Crucivirus-281	100.000	40	2.68e-07	75.0
Cruci_CruV_364	MT263588	2761258	Crucivirus-277	99.313	2182	0.0	3938
Cruci_CruV_364	MT263588	2761258	Crucivirus-277	99.504	1209	0.0	2200
Cruci_CruV_364	MT263588	2761258	Crucivirus-277	97.260	146	5.37e-59	246
Cruci_CruV_364	MT263588	2761258	Crucivirus-277	100.000	130	2.50e-57	241
Cruci_CruV_364	MT263588	2761258	Crucivirus-277	100.000	120	9.05e-52	222
Cruci_CruV_364	MT263588	2761258	Crucivirus-277	100.000	105	1.97e-43	195
Cruci_CruV_364	MT263588	2761258	Crucivirus-277	100.000	65	3.40e-21	121
Cruci_CruV_364	MT263588	2761258	Crucivirus-277	100.000	34	5.80e-04	63.9
Cruci_CruV_364	MT263585	2761255	Crucivirus-272	99.806	2060	0.0	3781
Cruci_CruV_364	MT263585	2761255	Crucivirus-272	99.502	1206	0.0	2194
Cruci_CruV_364	MT263585	2761255	Crucivirus-272	94.565	184	1.47e-69	281
Cruci_CruV_364	MT263585	2761255	Crucivirus-272	100.000	120	9.05e-52	222
Cruci_CruV_364	MT263585	2761255	Crucivirus-272	94.444	126	7.10e-43	193
Cruci_CruV_364	MT263585	2761255	Crucivirus-272	92.632	95	1.21e-25	135
Cruci_CruV_364	MT263592	2761262	Crucivirus-291	99.709	2060	0.0	3770
Cruci_CruV_364	MT263592	2761262	Crucivirus-291	99.273	1376	0.0	2486
Cruci_CruV_364	MT263592	2761262	Crucivirus-291	97.260	146	5.37e-59	246
Cruci_CruV_364	MT263592	2761262	Crucivirus-291	96.575	146	2.50e-57	241
Cruci_CruV_364	MT263592	2761262	Crucivirus-291	100.000	120	9.05e-52	222
