Cruci_chiv_Lake_Bourget_contig37561	CP122002	7227	Drosophila melanogaster	100.000	37	9.96e-06	69.4
Cruci_chiv_Lake_Bourget_contig37561	XM_051751473	1198502	Candida theae	100.000	37	9.96e-06	69.4
Cruci_chiv_Lake_Bourget_contig37561	XM_047990862	2060973	Purpureocillium takamizusanense	100.000	37	9.96e-06	69.4
Cruci_chiv_Lake_Bourget_contig37561	CP086362	2060973	Purpureocillium takamizusanense	100.000	37	9.96e-06	69.4
Cruci_chiv_Lake_Bourget_contig37561	OU611915	362091	Tenthredo notha	100.000	37	9.96e-06	69.4
Cruci_chiv_Lake_Bourget_contig37561	OZ251605	1548796	N/A	100.000	35	1.29e-04	65.8
Cruci_chiv_Lake_Bourget_contig37561	OZ257332	1602974	Symbiodinium tridacnidarum	97.297	37	4.64e-04	63.9
Cruci_chiv_Lake_Bourget_contig37561	OZ257313	1602974	Symbiodinium tridacnidarum	97.297	37	4.64e-04	63.9
Cruci_chiv_Lake_Bourget_contig37561	OZ238864	1046305	Ailoscolex lacteospumosus	97.297	37	4.64e-04	63.9
Cruci_chiv_Lake_Bourget_contig37561	OZ018401	77129	Drosophila helvetica	100.000	34	4.64e-04	63.9
Cruci_chiv_Lake_Bourget_contig37561	OZ018401	77129	Drosophila helvetica	100.000	32	0.006	60.2
Cruci_chiv_Lake_Bourget_contig37561	CP126219	3088	Tetradesmus obliquus	97.297	37	4.64e-04	63.9
Cruci_chiv_Lake_Bourget_contig37561	CP126202	3088	Tetradesmus obliquus	97.297	37	4.64e-04	63.9
Cruci_chiv_Lake_Bourget_contig37561	OW185652	28829	Solea senegalensis	97.297	37	4.64e-04	63.9
Cruci_chiv_Lake_Bourget_contig37561	XM_044049841	28829	Solea senegalensis	97.297	37	4.64e-04	63.9
Cruci_chiv_Lake_Bourget_contig37561	OU611752	257627	Dunaliella primolecta	97.297	37	4.64e-04	63.9
Cruci_chiv_Lake_Bourget_contig37561	XM_003664552	573729	Thermothelomyces thermophilus ATCC 42464	100.000	34	4.64e-04	63.9
Cruci_chiv_Lake_Bourget_contig37561	CP003005	573729	Thermothelomyces thermophilus ATCC 42464	100.000	34	4.64e-04	63.9
Cruci_chiv_Lake_Bourget_contig37561	OZ228916	210355	Epilobium hirsutum	97.222	36	0.002	62.1
Cruci_chiv_Lake_Bourget_contig37561	OX392563	3555	Beta vulgaris subsp. vulgaris	97.222	36	0.002	62.1
Cruci_chiv_Lake_Bourget_contig37561	OX392559	3555	Beta vulgaris subsp. vulgaris	97.222	36	0.002	62.1
Cruci_chiv_Lake_Bourget_contig37561	XM_057394201	3555	Beta vulgaris subsp. vulgaris	97.222	36	0.002	62.1
Cruci_chiv_Lake_Bourget_contig37561	XM_057394200	3555	Beta vulgaris subsp. vulgaris	97.222	36	0.002	62.1
Cruci_chiv_Lake_Bourget_contig37561	XM_048641970	3555	Beta vulgaris subsp. vulgaris	97.222	36	0.002	62.1
Cruci_chiv_Lake_Bourget_contig37561	OX030911	43151	Anopheles darlingi	97.222	36	0.002	62.1
Cruci_chiv_Lake_Bourget_contig37561	OY744502	55410	Pseudopediastrum boryanum	97.143	35	0.006	60.2
Cruci_chiv_Lake_Bourget_contig37561	CP062048	159736	Macrobrachium nipponense	100.000	32	0.006	60.2
