Cruci_CruV_403	MT202885	2749196	Polar freshwater circular DNA virus	100.000	3909	0.0	7219
Cruci_CruV_403	MT202885	2749196	Polar freshwater circular DNA virus	100.000	282	8.62e-142	521
Cruci_CruV_403	MT202885	2749196	Polar freshwater circular DNA virus	100.000	109	1.28e-45	202
Cruci_CruV_403	MT202885	2749196	Polar freshwater circular DNA virus	100.000	65	3.67e-21	121
Cruci_CruV_403	MT202885	2749196	Polar freshwater circular DNA virus	100.000	58	2.86e-17	108
Cruci_CruV_403	MT202885	2749196	Polar freshwater circular DNA virus	100.000	58	2.86e-17	108
Cruci_CruV_403	MT202885	2749196	Polar freshwater circular DNA virus	100.000	51	2.23e-13	95.3
Cruci_CruV_403	MT208171	2715094	Smacoviridae sp.	81.431	1174	0.0	952
Cruci_CruV_403	OZ254884	164309	Lepadogaster purpurea	100.000	37	1.35e-05	69.4
Cruci_CruV_403	LR131987	441366	Gouania willdenowi	100.000	37	1.35e-05	69.4
Cruci_CruV_403	OX449114	101497	Notothenia rossii	97.500	40	1.35e-05	69.4
Cruci_CruV_403	OX438739	8260	Platichthys flesus	97.500	40	4.86e-05	67.6
Cruci_CruV_403	OZ254896	164309	Lepadogaster purpurea	91.667	48	1.75e-04	65.8
Cruci_CruV_403	OZ254896	164309	Lepadogaster purpurea	97.222	36	0.002	62.1
Cruci_CruV_403	OZ202542	70192	Sepiola affinis	97.368	38	1.75e-04	65.8
Cruci_CruV_403	OZ202542	70192	Sepiola affinis	97.143	35	0.008	60.2
Cruci_CruV_403	OZ194472	60953	Placobdella costata	93.478	46	1.75e-04	65.8
Cruci_CruV_403	OZ177915	44932	Boreogadus saida	100.000	35	1.75e-04	65.8
Cruci_CruV_403	OZ176050	190579	Paragordius varius	91.667	48	1.75e-04	65.8
Cruci_CruV_403	OY997658	473322	Nannobrachium achirus	100.000	35	1.75e-04	65.8
Cruci_CruV_403	OY735301	196075	Sprattus sprattus	100.000	35	1.75e-04	65.8
Cruci_CruV_403	OY735301	196075	Sprattus sprattus	100.000	35	1.75e-04	65.8
Cruci_CruV_403	OY735301	196075	Sprattus sprattus	100.000	35	1.75e-04	65.8
Cruci_CruV_403	OY735301	196075	Sprattus sprattus	100.000	35	1.75e-04	65.8
Cruci_CruV_403	OY735301	196075	Sprattus sprattus	100.000	35	1.75e-04	65.8
Cruci_CruV_403	AP022716	160734	Plectropomus leopardus	100.000	34	6.28e-04	63.9
Cruci_CruV_403	OZ256789	2740763	Lepadogaster candolii	100.000	34	6.28e-04	63.9
Cruci_CruV_403	OZ256789	2740763	Lepadogaster candolii	100.000	34	6.28e-04	63.9
Cruci_CruV_403	OZ256789	2740763	Lepadogaster candolii	100.000	34	6.28e-04	63.9
Cruci_CruV_403	OZ254888	164309	Lepadogaster purpurea	97.297	37	6.28e-04	63.9
Cruci_CruV_403	OZ254888	164309	Lepadogaster purpurea	97.297	37	6.28e-04	63.9
Cruci_CruV_403	OZ254877	164309	Lepadogaster purpurea	97.297	37	6.28e-04	63.9
Cruci_CruV_403	OZ222653	84402	Sepietta obscura	97.297	37	6.28e-04	63.9
Cruci_CruV_403	LR131992	441366	Gouania willdenowi	97.297	37	6.28e-04	63.9
Cruci_CruV_403	LR131988	441366	Gouania willdenowi	97.297	37	6.28e-04	63.9
Cruci_CruV_403	LR131988	441366	Gouania willdenowi	97.297	37	6.28e-04	63.9
Cruci_CruV_403	OZ193898	190579	Paragordius varius	91.489	47	6.28e-04	63.9
Cruci_CruV_403	OZ177929	328277	Gadus morhua 'NCC'	100.000	34	6.28e-04	63.9
Cruci_CruV_403	OZ176053	190579	Paragordius varius	91.489	47	6.28e-04	63.9
Cruci_CruV_403	AP029628	83875	Trachurus japonicus	100.000	34	6.28e-04	63.9
Cruci_CruV_403	OY992766	702255	Logfia minima	100.000	34	6.28e-04	63.9
Cruci_CruV_403	OY978265	52904	Scophthalmus maximus	97.368	38	6.28e-04	63.9
Cruci_CruV_403	OY735290	196075	Sprattus sprattus	100.000	34	6.28e-04	63.9
Cruci_CruV_403	OY735300	196075	Sprattus sprattus	100.000	34	6.28e-04	63.9
Cruci_CruV_403	OY735300	196075	Sprattus sprattus	100.000	33	0.002	62.1
Cruci_CruV_403	OY735299	196075	Sprattus sprattus	100.000	34	6.28e-04	63.9
Cruci_CruV_403	OX442419	6055	Spongilla lacustris	95.122	41	6.28e-04	63.9
Cruci_CruV_403	OX381710	46595	Harmothoe impar	100.000	34	6.28e-04	63.9
Cruci_CruV_403	LR812112	37610	Erithacus rubecula	100.000	33	0.002	62.1
Cruci_CruV_403	LR722982	390379	Thalassophryne amazonica	97.222	36	0.002	62.1
Cruci_CruV_403	OZ249440	2029591	Laetmonice hystrix	97.297	37	0.002	62.1
Cruci_CruV_403	OZ249373	134933	Palythoa caribaeorum	93.023	43	0.002	62.1
Cruci_CruV_403	LR633961	8049	Gadus morhua	100.000	33	0.002	62.1
Cruci_CruV_403	OZ234831	238744	Menidia menidia	100.000	33	0.002	62.1
Cruci_CruV_403	OZ222665	84402	Sepietta obscura	100.000	33	0.002	62.1
Cruci_CruV_403	OZ222656	84402	Sepietta obscura	100.000	33	0.002	62.1
Cruci_CruV_403	OZ222663	84402	Sepietta obscura	100.000	33	0.002	62.1
Cruci_CruV_403	OZ222663	84402	Sepietta obscura	100.000	33	0.002	62.1
Cruci_CruV_403	OZ222663	84402	Sepietta obscura	100.000	33	0.002	62.1
Cruci_CruV_403	OZ222663	84402	Sepietta obscura	100.000	32	0.008	60.2
Cruci_CruV_403	OZ222663	84402	Sepietta obscura	100.000	32	0.008	60.2
Cruci_CruV_403	OZ222663	84402	Sepietta obscura	100.000	32	0.008	60.2
Cruci_CruV_403	OZ222649	84402	Sepietta obscura	100.000	33	0.002	62.1
Cruci_CruV_403	OZ220320	58325	Leuciscus leuciscus	91.111	45	0.002	62.1
Cruci_CruV_403	OZ220295	58325	Leuciscus leuciscus	91.111	45	0.002	62.1
Cruci_CruV_403	OZ209197	88708	Poromitra crassiceps	100.000	33	0.002	62.1
Cruci_CruV_403	OZ204554	85702	Sabella spallanzanii	100.000	33	0.002	62.1
Cruci_CruV_403	OZ204554	85702	Sabella spallanzanii	100.000	33	0.002	62.1
Cruci_CruV_403	OZ204554	85702	Sabella spallanzanii	100.000	32	0.008	60.2
Cruci_CruV_403	OZ202554	70192	Sepiola affinis	97.297	37	0.002	62.1
Cruci_CruV_403	LR131986	441366	Gouania willdenowi	97.222	36	0.002	62.1
Cruci_CruV_403	LR131985	441366	Gouania willdenowi	97.297	37	0.002	62.1
Cruci_CruV_403	OZ187073	335759	Tricolia pullus	100.000	33	0.002	62.1
Cruci_CruV_403	OZ184037	142104	Corallium rubrum	97.297	37	0.002	62.1
Cruci_CruV_403	OZ178938	44597	Arca noae	100.000	33	0.002	62.1
Cruci_CruV_403	OZ077198	54556	Alburnus alburnus	97.222	36	0.002	62.1
Cruci_CruV_403	CP157833	326628	Annulohypoxylon stygium	100.000	33	0.002	62.1
Cruci_CruV_403	CP020632	8090	Oryzias latipes	100.000	33	0.002	62.1
Cruci_CruV_403	CP154972	3039	Euglena gracilis	97.222	36	0.002	62.1
Cruci_CruV_403	XR_010516402	499914	Rhopilema esculentum	100.000	33	0.002	62.1
Cruci_CruV_403	XR_010516401	499914	Rhopilema esculentum	100.000	33	0.002	62.1
